date,temperature,humidity,dew_point,door1,door2,motion1,motion2,plug,mac_address
2023-10-07 06:00:00,23.094444444444434,23.236111111111114,0.9416666666666672,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-07 09:00:00,24.03333333333333,23.308333333333334,1.766666666666665,12.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-07 12:00:00,25.38055555555555,22.71944444444445,2.53888888888889,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-07 15:00:00,24.7972222222222,22.963888888888885,2.2027777777777784,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-07 18:00:00,24.3,24.569444444444446,2.719444444444443,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-07 21:00:00,23.930555555555546,25.955555555555566,3.1916666666666664,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 00:00:00,23.708333333333318,26.472222222222218,3.297222222222222,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 03:00:00,23.4111111111111,26.82222222222222,3.202777777777779,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 06:00:00,23.14444444444445,27.252777777777784,3.2111111111111117,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 09:00:00,23.22777777777777,26.819444444444432,3.0472222222222203,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 12:00:00,23.67222222222223,25.088888888888917,2.4944444444444467,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 15:00:00,23.31666666666665,27.375,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-08 18:00:00,23.30277777777778,27.636111111111116,3.5444444444444447,4.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-08 21:00:00,23.180555555555554,28.027777777777768,3.6472222222222235,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 00:00:00,23.08611111111112,28.474999999999998,3.7944444444444447,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 03:00:00,23.008333333333336,28.75,3.844444444444445,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 06:00:00,22.911111111111097,29.219444444444434,3.9916666666666667,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 09:00:00,23.6611111111111,28.53333333333333,4.308333333333334,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 12:00:00,24.016666666666666,28.43611111111113,4.572222222222222,4.0,0.0,4.0,0.0,0.0,W220_818FB4
2023-10-09 15:00:00,24.255555555555564,28.480555555555565,4.794444444444443,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-09 18:00:00,23.9111111111111,29.825000000000017,5.1611111111111105,4.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-09 21:00:00,23.36944444444445,30.69722222222222,5.1000000000000005,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-10 00:00:00,22.983333333333334,30.552777777777802,4.705555555555555,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-10 03:00:00,22.59166666666667,30.166666666666668,4.183333333333334,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-10 06:00:00,23.130555555555564,29.36666666666665,4.255555555555556,54.0,0.0,37.0,0.0,0.0,W220_818FB4
2023-10-10 09:00:00,27.36944444444445,23.83611111111112,4.833333333333331,71.0,0.0,130.0,0.0,74547.5,W220_818FB4
2023-10-10 12:00:00,27.694444444444454,21.3388888888889,3.5833333333333335,0.0,0.0,135.0,0.0,15282.0,W220_818FB4
2023-10-10 15:00:00,27.247222222222216,21.54444444444445,3.3305555555555553,0.0,0.0,169.0,0.0,16503.5,W220_818FB4
2023-10-10 18:00:00,25.09166666666667,22.21944444444445,1.969444444444445,5.0,0.0,9.0,0.0,1442.9,W220_818FB4
2023-10-10 21:00:00,24.08055555555555,24.244444444444436,2.33888888888889,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-11 00:00:00,23.64444444444445,24.95555555555555,2.3916666666666666,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-11 03:00:00,23.1111111111111,25.102777777777785,2.030555555555555,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-11 06:00:00,23.4222222222222,25.21111111111112,2.3527777777777783,70.0,0.0,45.0,0.0,0.0,W220_818FB4
2023-10-11 09:00:00,26.808402777777776,23.068124999999984,3.9153472222222203,17.0,0.0,136.75,0.0,0.0,W220_818FB4
2023-10-11 12:00:00,23.493541666666683,26.939375,2.972708333333332,0.0,0.0,68.25,0.0,0.0,W220_818FB4
2023-10-11 15:00:00,23.025555555555552,23.93944444444445,1.1227777777777794,1.0,0.0,105.0,0.0,32359.59999999999,W220_818FB4
2023-10-11 18:00:00,24.508333333333336,19.863888888888884,-0.07499999999999983,7.0,0.0,25.0,0.0,2386.7,W220_818FB4
2023-10-11 21:00:00,23.51944444444445,21.275000000000016,0.06666666666666661,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-12 00:00:00,22.74444444444445,21.786111111111115,-0.25,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-12 03:00:00,22.208333333333332,22.20555555555555,-0.43611111111111117,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-12 06:00:00,22.561111111111103,22.488888888888884,0.01666666666666668,62.0,0.0,43.0,0.0,0.0,W220_818FB4
2023-10-12 09:00:00,27.93333333333332,21.411111111111097,3.797222222222222,102.0,0.0,145.0,0.0,28857.9,W220_818FB4
2023-10-12 12:00:00,25.73055555555555,20.50555555555555,1.361111111111111,37.0,0.0,125.0,0.0,4470.4,W220_818FB4
2023-10-12 15:00:00,24.855555555555537,21.3,1.1833333333333318,0.0,0.0,125.0,0.0,21573.6,W220_818FB4
2023-10-12 18:00:00,25.019444444444435,22.002777777777766,1.7777777777777783,13.0,0.0,5.0,0.0,7029.5,W220_818FB4
2023-10-12 21:00:00,23.76944444444443,23.32777777777775,1.55,8.0,0.0,6.0,0.0,0.0,W220_818FB4
2023-10-13 00:00:00,23.19722222222222,24.02499999999998,1.4972222222222218,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-13 03:00:00,22.877777777777766,24.491666666666685,1.4777777777777785,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-13 06:00:00,22.974999999999998,25.14444444444445,1.925,70.0,0.0,42.0,0.0,0.0,W220_818FB4
2023-10-13 09:00:00,26.641666666666683,23.53055555555555,4.066666666666666,23.0,0.0,92.0,0.0,0.0,W220_818FB4
2023-10-13 12:00:00,25.97500000000002,21.86666666666665,2.4555555555555535,0.0,0.0,111.0,0.0,0.0,W220_818FB4
2023-10-13 15:00:00,24.344444444444434,23.277777777777782,2.0000000000000018,0.0,0.0,126.0,0.0,0.0,W220_818FB4
2023-10-13 18:00:00,24.50833333333333,24.038888888888902,2.588888888888888,11.0,0.0,25.0,0.0,0.0,W220_818FB4
2023-10-13 21:00:00,24.28888888888888,24.886111111111116,2.908333333333335,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 00:00:00,23.96666666666667,25.708333333333332,3.0833333333333335,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 03:00:00,23.59166666666667,26.327777777777783,3.097222222222223,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 06:00:00,23.53333333333335,26.461111111111098,3.1138888888888903,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 09:00:00,25.891666666666666,25.008333333333336,4.319444444444444,4.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-14 12:00:00,26.497222222222216,24.08055555555555,4.297222222222222,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 15:00:00,25.64444444444445,24.694444444444454,3.9194444444444447,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-14 18:00:00,24.797222222222217,27.069444444444446,4.522222222222223,4.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-14 21:00:00,24.027777777777782,27.252777777777766,3.96388888888889,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 00:00:00,23.522222222222236,27.02222222222223,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 03:00:00,23.069444444444446,26.8,2.9000000000000017,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 06:00:00,23.102777777777764,26.5888888888889,2.8138888888888864,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 09:00:00,24.866666666666664,25.041666666666668,3.4638888888888886,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 12:00:00,25.45555555555555,23.336111111111098,2.972222222222225,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 15:00:00,24.67777777777778,22.75555555555555,1.9583333333333315,4.0,0.0,4.0,0.0,0.0,W220_818FB4
2023-10-15 18:00:00,24.136111111111116,23.363888888888884,1.8722222222222218,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-15 21:00:00,23.46666666666667,24.1722222222222,1.7888888888888885,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-16 00:00:00,22.794444444444434,24.436111111111117,1.3777777777777767,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-16 03:00:00,22.325000000000017,24.377777777777766,0.9527777777777785,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-16 06:00:00,22.7361111111111,24.713888888888885,1.4777777777777767,62.0,0.0,30.0,0.0,0.0,W220_818FB4
2023-10-16 09:00:00,27.691666666666666,23.29444444444445,4.808333333333332,114.0,0.0,150.0,0.0,38664.7,W220_818FB4
2023-10-16 12:00:00,26.027777777777768,20.416666666666668,1.55,91.0,0.0,138.0,0.0,6024.2,W220_818FB4
2023-10-16 15:00:00,25.26944444444445,19.13055555555555,0.013888888888888831,0.0,0.0,161.0,0.0,0.0,W220_818FB4
2023-10-16 18:00:00,25.09166666666667,20.14444444444445,0.6055555555555555,1.0,0.0,11.0,0.0,0.0,W220_818FB4
2023-10-16 21:00:00,23.897222222222236,21.416666666666668,0.4638888888888888,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-17 00:00:00,23.461111111111098,21.602777777777785,0.225,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-17 03:00:00,22.816666666666666,21.594444444444434,-0.3138888888888891,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-17 06:00:00,22.60555555555557,21.508333333333336,-0.5583333333333333,17.0,0.0,51.0,0.0,0.0,W220_818FB4
2023-10-17 09:00:00,25.650000000000002,16.8611111111111,-1.452777777777779,0.0,0.0,132.0,0.0,32816.30000000001,W220_818FB4
2023-10-17 12:00:00,26.24444444444445,14.683333333333332,-2.841666666666667,48.0,0.0,105.0,0.0,20209.29999999999,W220_818FB4
2023-10-17 15:00:00,26.508333333333315,14.163888888888884,-3.0722222222222215,0.0,0.0,101.0,0.0,24931.399999999998,W220_818FB4
2023-10-17 18:00:00,24.84444444444445,16.352777777777785,-2.475000000000002,1.0,0.0,7.0,0.0,1323.1,W220_818FB4
2023-10-17 21:00:00,23.277777777777768,18.200000000000017,-2.2722222222222217,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-18 00:00:00,22.458333333333314,19.208333333333318,-2.225000000000002,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-18 03:00:00,21.733333333333334,19.641666666666666,-2.5083333333333333,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-18 06:00:00,22.011111111111116,20.26944444444445,-1.8527777777777779,70.0,0.0,51.0,0.0,0.0,W220_818FB4
2023-10-18 09:00:00,26.06388888888887,19.005555555555567,0.5916666666666665,27.0,0.0,156.0,0.0,0.0,W220_818FB4
2023-10-18 12:00:00,25.241666666666664,19.461111111111116,0.21388888888888904,4.0,0.0,142.0,0.0,0.0,W220_818FB4
2023-10-18 15:00:00,26.08055555555555,18.42777777777778,0.18611111111111123,0.0,0.0,88.0,0.0,0.0,W220_818FB4
2023-10-18 18:00:00,25.0,19.458333333333332,0.04722222222222222,3.0,0.0,3.0,0.0,0.0,W220_818FB4
2023-10-18 21:00:00,24.00555555555557,20.916666666666682,0.22777777777777786,4.0,0.0,2.0,0.0,0.0,W220_818FB4
2023-10-19 00:00:00,23.513888888888886,21.78055555555555,0.39722222222222214,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-19 03:00:00,22.900000000000016,22.552777777777766,0.3361111111111112,0.0,0.0,0.0,0.0,0.0,W220_818FB4
2023-10-19 06:00:00,22.805555555555568,23.400000000000002,0.7888888888888888,68.0,0.0,13.0,0.0,0.0,W220_818FB4
2023-10-19 09:00:00,25.025000000000016,24.33055555555555,3.191666666666665,21.0,0.0,48.0,0.0,0.0,W220_818FB4
2023-10-19 12:00:00,26.47777777777777,23.30833333333332,3.7999999999999985,0.0,0.0,30.0,0.0,0.0,W220_818FB4
2023-10-19 15:00:00,26.764664804469238,23.108770949720636,3.881759776536313,0.0,0.0,23.53072625698324,0.0,0.0,W220_818FB4
2023-10-19 18:00:00,26.38980446927371,23.58094972067036,3.764776536312849,0.0,0.0,22.726256983240223,0.0,0.0,W220_818FB4
2023-10-19 21:00:00,26.01494413407818,24.053128491620082,3.647793296089386,0.0,0.0,21.921787709497206,0.0,0.0,W220_818FB4
2023-10-20 00:00:00,25.640083798882653,24.5253072625698,3.530810055865922,0.0,0.0,21.11731843575419,0.0,0.0,W220_818FB4
2023-10-20 03:00:00,25.26522346368712,24.997486033519525,3.4138268156424583,0.0,0.0,20.312849162011172,0.0,0.0,W220_818FB4
2023-10-20 06:00:00,24.89036312849159,25.469664804469247,3.2968435754189946,0.0,0.0,19.508379888268156,0.0,0.0,W220_818FB4
2023-10-20 09:00:00,24.51550279329606,25.941843575418968,3.179860335195531,0.0,0.0,18.70391061452514,0.0,0.0,W220_818FB4
2023-10-20 12:00:00,24.140642458100533,26.414022346368693,3.0628770949720674,0.0,0.0,17.899441340782122,0.0,0.0,W220_818FB4
2023-10-20 15:00:00,23.765782122905005,26.88620111731841,2.945893854748603,0.0,0.0,17.094972067039105,0.0,0.0,W220_818FB4
2023-10-20 18:00:00,23.390921787709473,27.358379888268136,2.82891061452514,0.0,0.0,16.29050279329609,0.0,0.0,W220_818FB4
2023-10-20 21:00:00,23.01606145251394,27.830558659217857,2.7119273743016756,0.0,0.0,15.486033519553072,0.0,0.0,W220_818FB4
2023-10-21 00:00:00,22.641201117318417,28.30273743016758,2.594944134078212,0.0,0.0,14.681564245810055,0.0,0.0,W220_818FB4
2023-10-21 03:00:00,22.266340782122885,28.774916201117303,2.4779608938547484,0.0,0.0,13.877094972067038,0.0,0.0,W220_818FB4
